DATE,TIME,SYS-CTL,RF-CTRL,ECONCTRL,ACCH-SEL,HWC-VLV,CHWC-VLV,EA-DMPR,RA-DMPR,OA-DMPR,SF-SST,RF-SST,SF-WAT,RF-WAT,HWP-GPM,CHWP-GPM,RFCFMLAG,RF-SFSPD,SAT_SPT,SA_SPSPT,RMT-CFM,SA-CFM,RA-CFM,OA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,HWC-DAT,CHWC-DAT,SA-SP,SF-DP,RF-DP,SF-SPD,RF-SPD,SA-HUMD,RA-HUMD,OA-TEMP,OAD-TEMP,HWC-EWT,HWC-LWT,HWC-MWT,CHWC-EWT,CHWC-LWT,CHWC-MWT,HWP-DP,CHWC-EAH,CHWC-LAH,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,IABBHT1,IABBHT2,IBBBHT1,IBBBHT2,WABBHT1,WABBHT2,WBBBHT1,WBBBHT2,SABBHT1,SABBHT2,SBBBHT1,SBBBHT2,EABBHT1,EABBHT2,EBBBHT1,EBBBHT2,IBBAMPS,WBBAMPS,SBBAMPS,EBBAMPS,IALITES1,IALITES2,IBLITES1,IBLITES2,WALITES1,WALITES2,WBLITES1,WBLITES2,SALITES1,SALITES2,SBLITES1,SBLITES2,EALITES1,EALITES2,EBLITES1,EBLITES2,IALITWAT,WALITWAT,SALITWAT,EALITWAT,IBLITWAT,WBLITWAT,SBLITWAT,EBLITWAT,HWC_GPM,CHWC_GPM,E_hcoil,E_ccoil,E_SF,E_RF,E_ZONE_I,E_ZONE_W,E_ZONE_S,E_ZONE_E
9072007,0,0,1,1,1,100,0,0,0,0,0,0,35.139,35.139,0.012,0.02,0,80,55,1.4,15.266,2.248,3.993,1.405,71.293,71.315,73.548,69.456,67.962,0,0.036,0.087,20,20,75.223,49.769,0,73.647,75.052,73.79,77.543,55.706,64.376,60.541,-10.82,55.063,85.438,72,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.195,73.375,71.938,-0.052,75.188,75.438,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.25,75.625,73.5,76.75,0,53.938,72,70,1000,200,-0.001,0,77.063,77.063,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-0.148,0,0.001,0.149,-0.148,0.149,-0.024,0.011,0,0,0.035,0.035,-0.011,0,0,0
9072007,1,0,1,1,1,100,0,0,0,0,0,0,33.968,35.139,0.012,0.02,0,80,55,1.4,15.43,2.248,2.228,0.524,71.293,71.315,73.653,69.456,67.962,0,0.036,0.083,20,20,75.139,49.797,0,73.755,74.904,73.79,77.543,55.706,64.481,60.541,-10.82,55.031,85.438,72,71.875,71.5,71.75,0,0,72,70,1000,200,0,15.352,73.25,71.938,-0.052,75.188,75.313,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.188,75.625,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,77.063,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.149,0.001,0,0.001,-0.028,0.011,0,0,0.034,0.035,-0.01,0,0,0
9072007,2,0,1,1,1,100,0,0,0,0,0,0,33.968,35.139,0.012,0.02,0,80,55,1.4,15.43,2.248,2.228,0.396,71.293,71.422,73.653,69.456,67.962,0,0.036,0.087,20,20,75.279,49.769,0,73.755,74.904,73.79,77.617,55.779,64.69,60.614,-10.82,55.031,85.438,72,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.313,73.25,71.938,-0.052,75.188,75.313,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.25,75.625,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.001,0.149,-0.148,0.149,-0.029,0.011,0,0,0.034,0.035,-0.01,0,0,0
9072007,3,0,1,1,1,100,0,0,0,0,0,0,35.139,35.139,0.012,0.02,0,80,55,1.4,15.258,2.248,2.228,1.25,71.293,71.209,73.443,69.456,67.962,0,0.04,0.087,20,20,75.055,49.825,0,73.647,75.052,73.79,77.469,55.779,64.585,60.469,-10.828,55,85.438,72,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.305,73.25,71.875,-0.052,75.188,75.313,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.188,75.625,73.5,76.75,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.001,0.149,-0.222,0.149,-0.023,0.011,0,0,0.035,0.035,-0.01,0,0,0
9072007,4,0,1,1,1,100,0,0,0,0,0,0,33.968,35.139,0.012,0.02,0,80,55,1.4,15.313,2.248,2.228,0.358,71.293,71.315,73.548,69.35,68.069,0,0.036,0.087,20,20,75.279,49.825,0,73.755,74.978,73.684,77.543,55.852,64.794,60.687,-10.82,54.969,85.438,71.938,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.57,73.25,71.938,-0.052,75.188,75.313,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.25,75.625,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.013,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,-0.148,0,0.001,0.001,-0.148,0.149,-0.024,0.011,0,0,0.034,0.035,-0.01,0,0,0
9072007,5,0,1,1,1,100,0,0,0,0,0,0,35.139,35.139,0.012,0.02,0,80,55,1.4,15.641,2.248,2.228,1.542,71.293,71.315,73.548,69.456,68.069,0,0.04,0.087,20,20,75.419,49.825,0,73.647,74.978,73.79,77.543,55.852,64.794,60.614,-10.82,54.938,85.438,72,71.875,71.5,71.75,0,0,72,70,1000,200,0,15.344,73.25,71.938,-0.052,75.188,75.313,73.375,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.25,75.688,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.813,75.438,72.875,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.001,0.149,-0.148,0.149,-0.026,0.011,0,0,0.035,0.035,-0.01,0,0,0
9072007,6,0,1,1,1,100,0,0,0,0,0,0,35.139,35.139,0.012,0.02,0,80,55,1.4,15.344,2.248,2.228,0.391,71.293,71.315,73.548,69.456,68.069,0,0.04,0.087,20,20,74.915,49.965,0,73.755,74.904,73.896,77.469,55.999,64.585,60.687,-10.82,54.938,85.438,71.938,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.125,73.25,72.063,-0.052,75.125,75.313,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.25,75.625,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.029,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.149,0.001,0,0.001,-0.031,0.011,0,0,0.035,0.035,-0.009,0,0,0
9072007,7,0,1,1,1,100,0,0,0,0,0,0,35.139,35.139,0.012,0.02,0,80,55,1.4,14.961,2.248,2.228,0.361,71.293,71.315,73.443,69.456,68.069,0,0.036,0.087,20,20,75.644,49.937,0,73.647,74.978,73.79,77.543,55.926,64.585,60.687,-10.82,54.906,85.438,71.938,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.227,73.25,71.938,-0.052,75.125,75.313,73.375,76.688,0,97.625,72,70,1000,200,-0.002,0,77.875,77.688,0.008,75.25,75.625,73.625,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.813,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.149,0,0,0.001,0.149,-0.148,0.149,-0.026,0.011,0,0,0.035,0.035,-0.01,0,0,0
9072007,8,0,1,1,1,100,0,0,0,0,0,0,33.968,35.139,0.012,0.02,0,80,55,1.4,14.961,2.248,2.228,0.602,71.293,71.315,73.443,69.456,68.069,0,0.036,0.083,20,20,75.167,49.937,0,73.755,74.904,73.684,77.469,55.999,64.794,60.687,-10.82,54.875,85.438,71.938,71.875,71.25,71.688,0,0,72,70,1000,200,0,15.453,73.25,71.875,-0.052,75.125,75.25,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.188,75.625,73.5,76.75,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-0.148,0,0.149,0.149,-0.148,0.149,-0.025,0.011,0,0,0.034,0.035,-0.01,0,0,0
9072007,9,0,1,1,1,100,0,0,0,0,0,0,33.968,35.139,0.012,0.02,0,80,55,1.4,15.391,2.248,2.228,2.136,71.293,71.315,73.443,69.456,68.069,0,0.036,0.087,20,20,75.251,49.909,0,73.755,74.904,73.79,77.469,55.999,64.585,60.76,-10.828,54.906,85.438,71.938,71.875,71.25,71.75,0,0,72,70,1000,200,0,15.367,73.25,71.875,-0.052,75.125,75.25,73.438,76.875,0,97.625,72,70,1000,200,-0.002,0,77.938,77.563,0.008,75.188,75.625,73.5,76.563,0,53.938,72,70,1000,200,-0.001,0,77.063,76.938,0.017,73.688,75.438,73,74.938,0,44.469,72,70,1000,200,0,0,75.313,75.125,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,0,0,0.001,0.149,-0.148,0.149,-0.028,0.011,0,0,0.034,0.035,-0.01,0,0,0
