DATE,TIME,SYS-CTL,RF-CTRL,ECONCTRL,ACCH-SEL,HWC-VLV,CHWC-VLV,EA-DMPR,RA-DMPR,OA-DMPR,SF-SST,RF-SST,SF-WAT,RF-WAT,HWP-GPM,CHWP-GPM,RFCFMLAG,RF-SFSPD,SAT_SPT,SA_SPSPT,RMT-CFM,SA-CFM,RA-CFM,OA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,HWC-DAT,CHWC-DAT,SA-SP,SF-DP,RF-DP,SF-SPD,RF-SPD,SA-HUMD,RA-HUMD,OA-TEMP,OAD-TEMP,HWC-EWT,HWC-LWT,HWC-MWT,CHWC-EWT,CHWC-LWT,CHWC-MWT,HWP-DP,CHWC-EAH,CHWC-LAH,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,IABBHT1,IABBHT2,IBBBHT1,IBBBHT2,WABBHT1,WABBHT2,WBBBHT1,WBBBHT2,SABBHT1,SABBHT2,SBBBHT1,SBBBHT2,EABBHT1,EABBHT2,EBBBHT1,EBBBHT2,IBBAMPS,WBBAMPS,SBBAMPS,EBBAMPS,IALITES1,IALITES2,IBLITES1,IBLITES2,WALITES1,WALITES2,WBLITES1,WBLITES2,SALITES1,SALITES2,SBLITES1,SBLITES2,EALITES1,EALITES2,EBLITES1,EBLITES2,IALITWAT,WALITWAT,SALITWAT,EALITWAT,IBLITWAT,WBLITWAT,SBLITWAT,EBLITWAT,HWC_GPM,CHWC_GPM,E_hcoil,E_ccoil,E_SF,E_RF,E_ZONE_I,E_ZONE_W,E_ZONE_S,E_ZONE_E
2032008,0,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.107,0,80,65,1.4,60.156,4.494,9.252,2.508,70.764,68.686,74.236,68.165,68.451,0,-0.047,-0.048,20,20,16.184,16.062,24.575,69.069,90.04,81.802,91.213,45.235,59.897,44.975,-10.852,110,110,71.563,150.625,70.063,69.938,0,0,72,70,1000,500,0,17.469,71.563,69.875,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.469,70.625,69.563,0.022,65.938,150.625,70.938,68.688,0,29.516,72,70,1000,500,0,0,72.75,71.563,0.026,64.5,150.625,68.5,65.875,0,32.031,72,70,1000,500,0,0,69.25,69.188,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.223,0,-0.074,0.001,0.001,-0.222,0.001,-0.001,-0.232,0,0,0.035,0.035,0.003,0.003,0.005,0
2032008,1,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.02,0,80,65,1.4,59.969,4.494,6.179,3.939,70.871,68.686,74.236,68.055,68.56,0,-0.047,-0.048,20,20,16.157,16.062,24.562,69.177,89.966,81.802,91.139,45.235,59.897,45.048,-10.852,110,110,71.563,150.625,70.188,69.938,0,0,72,70,1000,500,0,17.375,71.813,69.875,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.375,70.625,69.563,0.022,65.938,150.625,70.938,68.688,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.5,150.625,68.563,65.875,0,32.031,72,70,1000,500,0,0,69.313,69.125,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-0.148,-0.074,-0.072,0.001,-0.222,0.001,-0.001,-0.166,0,0,0.035,0.035,0.003,0.003,0.004,0.001
2032008,2,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.049,0,80,65,1.4,60.203,5.753,6.179,6.802,70.871,68.579,74.344,68.055,68.56,0,-0.047,-0.044,20,20,16.157,16.062,24.543,69.177,89.893,81.802,91.139,45.235,60.002,44.975,-10.852,110,110,71.688,150.625,70.188,69.938,0,0,72,70,1000,500,0,17.656,71.813,70.063,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.469,70.625,69.5,0.022,65.938,150.625,70.938,68.75,0,29.516,72,70,1000,500,0,0,72.75,71.563,0.026,64.5,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.25,69.125,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.031,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-0.148,-0.074,0.001,-0.072,-0.148,-0.072,-0.002,-0.23,0,0,0.035,0.035,0.003,0.004,0.005,0
2032008,3,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.049,0,80,65,1.4,60.188,5.753,7.715,3.939,70.764,68.686,74.344,68.165,68.451,0,-0.047,-0.048,20,20,16.157,16.062,24.588,69.069,89.893,81.802,91.065,45.235,60.002,45.048,-10.867,110,110,71.563,150.625,70.188,69.938,0,0,72,70,1000,500,0,18.063,71.563,70.063,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.563,70.563,69.563,0.022,65.875,150.625,70.938,68.688,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.5,150.625,68.563,65.813,0,32.031,72,70,1000,500,0,0,69.313,69.125,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-0.148,0,-0.072,0.001,-0.222,0.001,-0.001,-0.165,0,0,0.035,0.035,0.003,0.003,0.004,0.001
2032008,4,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.122,0,80,65,1.4,60.688,4.494,7.715,2.508,70.871,68.686,74.561,68.055,68.56,0,-0.047,-0.044,20,20,16.157,16.004,24.562,69.177,89.893,81.695,91.065,45.235,60.002,45.048,-10.852,110,110,71.563,150.625,70.188,69.938,0,0,72,70,1000,500,0,18.203,71.563,70.125,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.531,70.625,69.563,0.022,65.875,150.625,70.938,68.688,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.5,150.625,68.5,65.875,0,32.031,72,70,1000,500,0,0,69.25,69.125,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-0.148,0,0.001,0.001,-0.148,-0.072,-0.001,-0.166,0,0,0.035,0.035,0.003,0.003,0.004,0
2032008,5,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.064,0,80,65,1.4,60.594,5.753,6.179,6.802,70.871,68.793,74.561,68.055,68.56,0,-0.047,-0.044,20,20,16.129,16.033,24.588,69.284,89.819,81.695,90.991,45.235,60.002,45.048,-10.852,110,110,71.688,150.625,70.188,69.938,0,0,72,70,1000,500,0,17.719,71.563,70.063,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.469,70.625,69.563,0.022,65.875,150.625,70.938,68.688,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.5,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.25,69.063,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-0.148,0,0.001,0.001,-0.148,0.001,-0.001,-0.165,0,0,0.035,0.035,0.003,0.003,0.004,0.001
2032008,6,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.078,0,80,65,1.4,60.031,5.753,6.179,1.076,70.764,68.793,74.561,68.055,68.451,0,-0.047,-0.044,20,20,16.157,16.033,24.575,69.177,89.745,81.695,90.991,45.307,60.106,45.048,-10.852,110,110,71.563,150.625,70.063,70.125,0,0,72,70,1000,500,0,17.516,71.563,69.875,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.438,70.625,69.563,0.022,65.875,150.625,70.813,68.688,0,29.516,72,70,1000,500,0,0,72.688,71.688,0.026,64.5,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.063,69.063,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,0,-0.074,0.001,0.001,-0.148,0.001,-0.002,-0.229,0,0,0.035,0.035,0.003,0.003,0.004,0
2032008,7,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.093,0,80,65,1.4,60.047,4.494,10.79,5.371,70.871,68.686,74.453,68.055,68.56,0,-0.047,-0.048,20,20,16.129,16.033,24.614,69.177,89.745,81.695,90.917,45.235,60.106,45.048,-10.852,110,110,71.563,150.625,70.188,69.938,0,0,72,70,1000,500,0,17.453,71.813,70.063,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.531,70.625,69.563,0.022,65.875,150.625,70.938,68.75,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.375,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.25,69.063,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.031,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-0.148,0,0.001,0.001,-0.148,0.001,-0.001,-0.165,0,0,0.035,0.035,0.003,0.003,0.004,0.001
2032008,8,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.078,0,80,65,1.4,60.047,4.494,13.866,2.508,70.657,68.793,74.669,68.165,68.451,0,-0.047,-0.048,20,20,16.157,16.004,24.614,69.069,89.745,81.589,90.917,45.307,60.002,45.121,-10.867,110,110,71.563,150.625,70.063,69.938,0,0,72,70,1000,500,0,17.813,71.813,70.063,0.012,64.375,150.625,70.125,67.063,0,0,72,70,1000,500,0.001,42.594,70.563,69.563,0.022,65.875,150.625,70.813,69,0,29.516,72,70,1000,500,0,0,72.688,71.438,0.026,64.5,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.25,69.063,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.031,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.297,-0.148,-0.074,0.001,0.001,-0.222,0.001,-0.001,-0.166,0,0,0.035,0.035,0.003,0.003,0.005,0.001
2032008,9,0,1,0,1,100,0,0,0,0,0,0,35.129,35.129,0.01,13.006,0,80,65,1.4,60.344,4.494,13.866,3.939,70.764,68.793,74.669,68.165,68.451,0,-0.047,-0.048,20,20,16.129,15.976,24.627,69.177,89.745,81.589,90.917,45.235,60.002,45.048,-10.852,110,110,71.563,150.625,70.188,70.125,0,0,72,70,1000,500,0,17.922,71.563,70.063,0.012,64.375,150.625,70.125,66.938,0,0,72,70,1000,500,0.001,42.625,70.563,69.5,0.022,65.875,150.625,70.813,68.75,0,29.516,72,70,1000,500,0,0,72.688,71.563,0.026,64.5,150.625,68.5,65.813,0,32.031,72,70,1000,500,0,0,69.25,69.063,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.008,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,0,-0.074,0.001,0.001,-0.148,0.001,-0.001,-0.165,0,0,0.035,0.035,0.003,0.003,0.004,0.001
